market,ticker,providerSymbol,nameKr,assetType,sourceUniverse,tier,strategy,riskLevel,goals,beginnerFit,tags,dataStatus,expectedCagr,beta,mdd,dividendYield,displayDividendYield,dividendPolicy,dividendSource,metricsSource,reviewTag,reviewReason,notes,marketCap,aum,sizeSource
US,CAG,CAG,Conagra Brands,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Staples|Packaged Foods & Meats,ready_with_metrics,-9.09,0.38,-67.76,10.32,10.32%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CAH,CAH,Cardinal Health,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Health Care|Health Care Distributors,ready_with_metrics,9.23,0.78,-52.98,1.02,1.02%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CARR,CARR,Carrier Global,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Building Products,ready_with_metrics,30.86,1.23,-41.6,1.47,1.47%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CASY,CASY,Casey's,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Staples|Food Retail,ready_with_metrics,22.45,0.75,-33.41,0.28,0.28%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CAT,CAT,캐터필러,stock,sp500_wikipedia,standard,core,medium-high,core|dividend,False,산업재|경기민감|배당,ready_with_metrics,27.64,1.26,-46.25,0.69,0.69%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,expanded US candidate; metrics pending; source snapshot 2026-05-24|preserved_from_existing_final,,,
US,CB,CB,Chubb Limited,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Financials|Property & Casualty Insurance,ready_with_metrics,10.58,0.57,-43.02,0.59,0.59%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CBOE,CBOE,Cboe Global Markets,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Financials|Financial Exchanges & Data,ready_with_metrics,18.52,0.52,-44.7,0.38,0.38%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CBRE,CBRE,CBRE Group,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Real Estate|Real Estate Services,ready_with_metrics,16.33,1.37,-53.57,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CCI,CCI,Crown Castle,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Real Estate|Telecom Tower REITs,ready_with_metrics,0.44,0.68,-63.13,4.65,4.65%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CCL,CCL,Carnival Corporation,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,"개별주|S&P500|Consumer Discretionary|Hotels, Resorts & Cruise Lines",ready_with_metrics,-6.42,2.3,-91.13,1.15,1.15%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CDNS,CDNS,Cadence Design Systems,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Information Technology|Application Software,ready_with_metrics,31.62,1.07,-32.12,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CDW,CDW,CDW Corporation,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Information Technology|Technology Distributors,ready_with_metrics,10.17,1.04,-61.49,2.27,2.27%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CEG,CEG,Constellation Energy,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Utilities|Electric Utilities,ready_with_metrics,56.64,1.11,-50.79,0.55,0.55%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CF,CF,CF Industries,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Materials|Fertilizers & Agricultural Chemicals,ready_with_metrics,14.8,0.81,-62.29,1.64,1.64%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CFG,CFG,Citizens Financial Group,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Financials|Regional Banks,ready_with_metrics,11.44,1.38,-68.0,2.86,2.86%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CHD,CHD,Church & Dwight,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Staples|Household Products,ready_with_metrics,7.41,0.43,-32.14,1.25,1.25%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CHRW,CHRW,C.H. Robinson,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Air Freight & Logistics,ready_with_metrics,9.17,0.82,-43.21,1.43,1.43%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CHTR,CHTR,Charter Communications,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Communication Services|Cable & Satellite,ready_with_metrics,-3.14,0.86,-82.91,0.0,-,no_dividend,existing_zero,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CI,CI,Cigna,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Health Care|Health Care Services,ready_with_metrics,7.95,0.59,-42.51,2.13,2.13%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CIEN,CIEN,Ciena,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Information Technology|Communications Equipment,ready_with_metrics,41.15,1.01,-49.54,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CINF,CINF,Cincinnati Financial,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Financials|Property & Casualty Insurance,ready_with_metrics,9.89,0.64,-58.66,2.11,2.11%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CL,CL,Colgate-Palmolive,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Staples|Household Products,ready_with_metrics,2.45,0.44,-31.07,2.31,2.31%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CLX,CLX,Clorox,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Staples|Household Products,ready_with_metrics,-2.91,0.38,-63.78,5.22,5.22%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CMCSA,CMCSA,컴캐스트,stock,sp500_wikipedia,standard,dividend,medium,dividend|core,False,커뮤니케이션|배당,ready_with_metrics,-1.31,0.85,-57.22,5.07,5.07%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,expanded US candidate; metrics pending; source snapshot 2026-05-24|preserved_from_existing_final,,,
US,CME,CME,CME Group,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Financials|Financial Exchanges & Data,ready_with_metrics,12.35,0.36,-37.6,3.85,3.85%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CMG,CMG,Chipotle Mexican Grill,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Discretionary|Restaurants,ready_with_metrics,13.82,1.17,-56.51,0.0,-,no_dividend,existing_zero,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CMI,CMI,Cummins,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Construction Machinery & Heavy Transportation Equipment,ready_with_metrics,19.43,1.15,-46.62,1.25,1.25%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CMS,CMS,CMS Energy,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Utilities|Multi-Utilities,ready_with_metrics,5.93,0.27,-31.25,2.99,2.99%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CNC,CNC,Centene Corporation,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Health Care|Managed Health Care,ready_with_metrics,7.04,0.78,-74.07,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CNP,CNP,CenterPoint Energy,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Utilities|Multi-Utilities,ready_with_metrics,7.37,0.7,-61.46,2.1,2.10%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,COF,COF,Capital One,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Financials|Consumer Finance,ready_with_metrics,10.7,1.39,-60.41,1.6,1.60%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,COHR,COHR,Coherent Corp.,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Information Technology|Electronic Components,ready_with_metrics,32.91,1.77,-72.22,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,COIN,COIN,Coinbase,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Financials|Financial Exchanges & Data,ready_with_metrics,-10.63,3.31,-90.9,0.0,-,no_dividend,existing_zero,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,COO,COO,Cooper Companies (The),stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Health Care|Health Care Supplies,ready_with_metrics,4.85,0.85,-48.25,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,COP,COP,ConocoPhillips,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Energy|Oil & Gas Exploration & Production,ready_with_metrics,11.2,0.89,-71.62,2.74,2.74%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,COR,COR,Cencora,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Health Care|Health Care Distributors,ready_with_metrics,12.38,0.57,-32.92,0.85,0.85%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CPAY,CPAY,Corpay,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Financials|Transaction & Payment Processing Services,ready_with_metrics,8.92,1.12,-50.13,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CPB,CPB,Campbell's Company (The),stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Staples|Packaged Foods & Meats,ready_with_metrics,-10.6,0.26,-70.39,7.58,7.58%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CPRT,CPRT,Copart,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Diversified Support Services,ready_with_metrics,20.53,1.04,-49.4,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CPT,CPT,Camden Property Trust,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Real Estate|Multi-Family Residential REITs,ready_with_metrics,2.67,0.78,-53.03,3.92,3.92%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CRH,CRH,CRH plc,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Materials|Construction Materials,ready_with_metrics,13.2,1.18,-54.36,0.78,0.78%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CRL,CRL,Charles River Laboratories,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Health Care|Life Sciences Tools & Services,ready_with_metrics,7.12,1.29,-78.23,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CRM,CRM,세일즈포스,stock,sp500_wikipedia,standard,growth,medium-high,growth|core,False,소프트웨어|클라우드|성장,ready_with_metrics,9.17,1.12,-58.62,0.94,0.94%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,expanded US candidate; metrics pending; source snapshot 2026-05-24|preserved_from_existing_final,,,
US,CRWD,CRWD,크라우드스트라이크,stock,sp500_wikipedia,standard,growth,high,growth,False,사이버보안|소프트웨어|고변동|성장,ready_with_metrics,42.05,1.19,-67.69,0.0,-,no_dividend,existing_zero,yfinance_close_price,ready_with_metrics,,expanded US growth stock candidate; metrics v2.2.3 override; source snapshot 2026-05-25|preserved_from_existing_final,,,
US,CSCO,CSCO,Cisco,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Information Technology|Communications Equipment,ready_with_metrics,15.68,0.93,-42.81,1.37,1.37%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CSGP,CSGP,CoStar Group,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Real Estate|Real Estate Services,ready_with_metrics,6.66,0.81,-68.07,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CSX,CSX,CSX Corporation,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Rail Transportation,ready_with_metrics,18.51,1.19,-40.81,1.16,1.16%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CTAS,CTAS,Cintas,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Diversified Support Services,ready_with_metrics,22.47,1.2,-48.38,1.04,1.04%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CTSH,CTSH,Cognizant,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Information Technology|IT Consulting & Other Services,ready_with_metrics,-1.26,0.97,-50.95,2.43,2.43%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CTVA,CTVA,Corteva,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Materials|Fertilizers & Agricultural Chemicals,ready_with_metrics,15.52,0.68,-35.3,0.89,0.89%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CVNA,CVNA,Carvana,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Discretionary|Automotive Retail,ready_with_metrics,45.93,2.93,-98.99,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CVS,CVS,CVS Health,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Health Care|Health Care Services,ready_with_metrics,-0.76,0.69,-60.5,2.85,2.85%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,CVX,CVX,셰브론,stock,sp500_wikipedia,standard,dividend,medium-high,dividend|core,False,에너지|배당|경기민감,ready_with_metrics,7.15,0.86,-59.42,3.65,3.65%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,expanded US candidate; metrics pending; source snapshot 2026-05-24|preserved_from_existing_final,,,
US,D,D,Dominion Energy,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Utilities|Multi-Utilities,ready_with_metrics,-0.73,0.51,-55.98,3.95,3.95%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DAL,DAL,Delta Air Lines,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Passenger Airlines,ready_with_metrics,4.99,1.35,-69.62,0.99,0.99%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DASH,DASH,DoorDash,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Discretionary|Specialized Consumer Services,ready_with_metrics,-3.03,1.66,-82.49,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DD,DD,DuPont,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Materials|Specialty Chemicals,ready_with_metrics,4.71,1.26,-74.04,1.96,1.96%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DDOG,DDOG,Datadog,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Information Technology|Application Software,ready_with_metrics,30.54,1.3,-68.11,0.0,-,no_dividend,existing_zero,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DE,DE,Deere & Company,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Agricultural & Farm Machinery,ready_with_metrics,21.2,0.98,-38.18,1.22,1.22%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DECK,DECK,Deckers Brands,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Discretionary|Footwear,ready_with_metrics,27.34,0.98,-64.35,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DELL,DELL,Dell Technologies,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,"개별주|S&P500|Information Technology|Technology Hardware, Storage & Peripherals",ready_with_metrics,38.76,0.99,-60.03,0.75,0.75%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DG,DG,Dollar General,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Staples|Consumer Staples Merchandise Retail,ready_with_metrics,2.5,0.38,-73.72,2.23,2.23%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DGX,DGX,Quest Diagnostics,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Health Care|Health Care Services,ready_with_metrics,10.27,0.8,-36.6,1.67,1.67%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DHI,DHI,D. R. Horton,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Discretionary|Homebuilding,ready_with_metrics,16.63,1.51,-53.62,1.22,1.22%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DHR,DHR,Danaher Corporation,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Health Care|Life Sciences Tools & Services,ready_with_metrics,10.57,0.75,-45.06,0.79,0.79%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DLR,DLR,Digital Realty,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Real Estate|Data Center REITs,ready_with_metrics,7.73,0.61,-51.1,2.54,2.54%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DLTR,DLTR,Dollar Tree,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Staples|Consumer Staples Merchandise Retail,ready_with_metrics,1.85,0.72,-64.84,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DOC,DOC,Healthpeak Properties,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Real Estate|Health Care REITs,ready_with_metrics,-4.55,0.85,-59.0,6.2,6.20%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DOV,DOV,Dover Corporation,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Industrial Machinery & Supplies & Components,ready_with_metrics,14.91,1.26,-45.49,0.99,0.99%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DOW,DOW,Dow Inc.,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Materials|Commodity Chemicals,ready_with_metrics,-4.42,0.94,-70.88,4.86,4.86%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DPZ,DPZ,Domino's,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Discretionary|Restaurants,ready_with_metrics,8.62,0.76,-48.64,2.28,2.28%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DRI,DRI,Darden Restaurants,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Discretionary|Restaurants,ready_with_metrics,11.99,1.03,-73.22,2.95,2.95%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DTE,DTE,DTE Energy,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Utilities|Multi-Utilities,ready_with_metrics,6.7,0.52,-43.09,3.1,3.10%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DVA,DVA,DaVita,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Health Care|Health Care Services,ready_with_metrics,10.34,1.06,-51.1,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DVN,DVN,Devon Energy,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Energy|Oil & Gas Exploration & Production,ready_with_metrics,4.92,1.8,-88.96,2.03,2.03%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,DXCM,DXCM,Dexcom,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Health Care|Health Care Equipment,ready_with_metrics,15.56,1.11,-66.32,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EA,EA,Electronic Arts,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Communication Services|Interactive Home Entertainment,ready_with_metrics,12.13,0.75,-49.83,0.38,0.38%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EBAY,EBAY,eBay Inc.,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Discretionary|Broadline Retail,ready_with_metrics,16.81,1.27,-54.32,1.02,1.02%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,ECL,ECL,Ecolab,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Materials|Specialty Chemicals,ready_with_metrics,8.46,0.95,-44.27,1.09,1.09%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,ED,ED,Consolidated Edison,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Utilities|Multi-Utilities,ready_with_metrics,3.64,0.22,-31.02,3.2,3.20%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EFX,EFX,Equifax,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Research & Consulting Services,ready_with_metrics,3.69,1.35,-49.42,1.29,1.29%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
